source_system,source_issue_id,canonical_security_id,hk_stock_codes,security_name,valid_from,valid_to,mapping_status,mapping_evidence,mapping_row_count
webb_ccass,6737,webb:issue:6737,00284,V.S. INTL W1403,2011-03-16,2014-03-17,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,6743,webb:issue:6743,03688,TOP SPRING,2011-03-23,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,6748,webb:issue:6748,03363,ZHENGYE INT'L,2011-06-03,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,6759,webb:issue:6759,03360,FE HORIZON,2011-03-30,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,6778,webb:issue:6778,06488;06499,SBI HLDGS-DRS,2011-04-14,2014-06-25,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,6791,webb:issue:6791,01181;02943,TANG PALACE,2011-04-19,2018-07-12,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,6803,webb:issue:6803,01011;02965,NT PHARMA,2011-04-20,2024-08-07,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,6808,webb:issue:6808,01623,HILONG,2011-04-21,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,6809,webb:issue:6809,87001,HUI XIAN REIT,2011-04-29,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,6822,webb:issue:6822,02789,YUANDA CHINA,2011-05-17,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,6829,webb:issue:6829,00824,CULTURECOMW1305,2011-05-03,2013-05-03,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,6834,webb:issue:6834,02299,BILLION IND,2011-05-18,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,6835,webb:issue:6835,08132;08380;08552;08558,CENTURY EN INTL,2011-05-18,2021-11-10,AMBIGUOUS,webbsite_full.sqlite/shortnames,15
webb_ccass,6836,webb:issue:6836,02607,SH PHARMA,2011-05-20,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,6841,webb:issue:6841,01150;02985,MILAN STATION,2011-05-23,2020-05-04,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,6843,webb:issue:6843,00805,GLENCORE-S,2011-05-25,2018-01-31,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,6856,webb:issue:6856,02083,NATURE HOME,2011-05-26,2021-10-20,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,6878,webb:issue:6878,02282,MGM CHINA,2011-06-03,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,6887,webb:issue:6887,08193;08387;08561;08562;08596,ASIAPAC FIN INV,2011-05-31,2022-10-07,AMBIGUOUS,webbsite_full.sqlite/shortnames,17
webb_ccass,6901,webb:issue:6901,01488,BEST FOOD HLDG,2011-06-27,2016-12-30,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,6940,webb:issue:6940,01910,SAMSONITE,2011-06-16,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,6947,webb:issue:6947,01183,ALLIEDPPT W1606,2011-06-15,2016-06-14,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,6949,webb:issue:6949,00871;02996,CH DREDG ENV,2011-06-20,2021-04-16,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,6955,webb:issue:6955,01913,PRADA,2011-06-24,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,6963,webb:issue:6963,02200,HOSA INT'L,2011-12-16,2020-03-23,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,6964,webb:issue:6964,01241,SHUANGHUA H,2011-06-30,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,6966,webb:issue:6966,03777,C FIBER OPTIC,2011-07-14,2019-02-14,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,6969,webb:issue:6969,01146,HUICHENG INTL H,2011-12-09,2024-06-26,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,6972,webb:issue:6972,01115,5100 XIZANG,2011-06-30,2025-12-11,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,6973,webb:issue:6973,01082;02923;02949;02991,BDV EDU INTL,2011-07-04,2023-02-28,AMBIGUOUS,webbsite_full.sqlite/shortnames,14
webb_ccass,6977,webb:issue:6977,01231,NEWTON RES,2011-07-04,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,6978,webb:issue:6978,01145;02974;02975,COURAGE INV,2011-06-24,2017-09-15,AMBIGUOUS,webbsite_full.sqlite/shortnames,10
webb_ccass,6986,webb:issue:6986,00847,KAZ MINERALS-S,2011-06-29,2018-08-01,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,6994,webb:issue:6994,01363;02919,CTEG,2013-09-25,2021-09-10,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,6997,webb:issue:6997,00579,JNCEC,2011-12-22,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,6999,webb:issue:6999,01056,C STARENT W1212,2011-07-04,2012-12-31,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7006,webb:issue:7006,02963;06828,BG BLUE SKY,2011-07-12,2017-02-03,AMBIGUOUS,webbsite_full.sqlite/shortnames,7
webb_ccass,7007,webb:issue:7007,02123,GOLDEN SHIELD,2011-07-14,2021-08-02,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7012,webb:issue:7012,08112;08552;08555,CORNERSTONE FIN,2011-07-28,2020-07-14,AMBIGUOUS,webbsite_full.sqlite/shortnames,10
webb_ccass,7013,webb:issue:7013,08179;08380;08387;08585,PALINDA GROUP,2011-07-08,2020-10-12,AMBIGUOUS,webbsite_full.sqlite/shortnames,15
webb_ccass,7014,webb:issue:7014,06838,WINOX,2011-07-20,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7015,webb:issue:7015,01259,PROSPER FUTURE,2011-07-15,2019-10-15,EXACT,webbsite_full.sqlite/shortnames,4
webb_ccass,7017,webb:issue:7017,01127,LION ROCK GROUP,2011-07-25,2017-06-12,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,7018,webb:issue:7018,02098;02901;02983,ZALL SMARTCOM,2011-07-13,2018-07-03,AMBIGUOUS,webbsite_full.sqlite/shortnames,10
webb_ccass,7020,webb:issue:7020,03948,YITAI COAL,2012-07-12,2023-08-14,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7021,webb:issue:7021,01355;02948;08160,LEGEND STRAT,2011-07-15,2013-11-25,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,7022,webb:issue:7022,01165,SFCE,2011-07-13,2014-11-26,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,7023,webb:issue:7023,06808,SUNART RETAIL,2011-07-27,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7026,webb:issue:7026,01663,S HARBOURHOLD,2011-07-22,2015-10-06,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,7069,webb:issue:7069,01257,SIMSENINTLW1208,2011-08-22,2012-08-22,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7088,webb:issue:7088,01028,C.BANNER,2011-09-23,2012-04-02,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,7094,webb:issue:7094,06868,TENFU,2011-09-26,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7097,webb:issue:7097,03666,SHANGHAI XNG,2012-07-04,2022-04-26,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,7098,webb:issue:7098,01096,SINO ENERGY INT,2011-09-28,2022-12-16,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,7101,webb:issue:7101,01235,TRAVEL EXPERT,2011-09-30,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7104,webb:issue:7104,03788,CHINA HANKING,2011-09-30,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7111,webb:issue:7111,02186,LUYE PHARMA,2014-07-09,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7114,webb:issue:7114,09888,BIDU-SW,2021-03-23,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7116,webb:issue:7116,08020,UNITAS HOLD,2011-10-12,2016-11-02,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,7117,webb:issue:7117,09999,NTES-S,2020-06-11,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7121,webb:issue:7121,06813,CAPMALLSASIA-S,2011-10-18,2014-07-22,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7129,webb:issue:7129,02096,SIMCERE PHARMA,2020-10-27,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7137,webb:issue:7137,01206,TECHNOVATOR,2011-10-27,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7140,webb:issue:7140,01152;02981,MOMENTUM FIN,2011-10-28,2018-04-19,AMBIGUOUS,webbsite_full.sqlite/shortnames,7
webb_ccass,7145,webb:issue:7145,01248,HERITAGEINTLW13,2011-10-28,2013-10-28,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7158,webb:issue:7158,02992;03628;08012,RENHENG ENT,2011-11-18,2015-11-09,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,7162,webb:issue:7162,09961,TRIP.COM-S,2021-04-19,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7165,webb:issue:7165,01302;02920;08122,LIFETECH SCI,2011-11-10,2015-02-16,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,7173,webb:issue:7173,01239;02908;02922;02993;02996,TEAMWAY INTL GP,2011-11-18,2024-01-08,AMBIGUOUS,webbsite_full.sqlite/shortnames,18
webb_ccass,7174,webb:issue:7174,01269;02943;02962,FIRST CAP GP,2011-11-23,2021-09-27,AMBIGUOUS,webbsite_full.sqlite/shortnames,10
webb_ccass,7175,webb:issue:7175,00844,GREATIME INTL,2011-11-24,2017-06-29,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,7176,webb:issue:7176,06823,HKT-SS,2011-11-29,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7181,webb:issue:7181,01023,SITOY GROUP,2011-12-06,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7185,webb:issue:7185,06388,TPR-DRS-RS,2011-12-01,2018-03-02,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,7198,webb:issue:7198,01262;02958,LABIXIAOXIN,2011-12-09,2024-07-26,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,7206,webb:issue:7206,02121,FIRST CHEM,2011-12-09,2020-03-23,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7214,webb:issue:7214,08215;08372;08392,FIRST CREDIT,2011-12-13,2016-01-19,AMBIGUOUS,webbsite_full.sqlite/shortnames,9
webb_ccass,7215,webb:issue:7215,06880,TEMPUS HOLD,2011-12-13,2025-01-03,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,7234,webb:issue:7234,02133;02902,GREENWAY MINING,2011-12-14,2023-04-25,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,7236,webb:issue:7236,01293,GRAND BAOXIN,2011-12-14,2017-05-10,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,7240,webb:issue:7240,01336,NCI,2011-12-15,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7241,webb:issue:7241,01929,CHOW TAI FOOK,2011-12-15,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7262,webb:issue:7262,01298,YUNNAN ENERGY,2011-12-21,2018-12-12,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,7274,webb:issue:7274,01296,GUODIAN TECH,2011-12-30,2022-05-30,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7281,webb:issue:7281,02969;03778,CHINA WEAVING,2011-12-22,2025-12-16,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,7284,webb:issue:7284,01830;02950,PERFECT MEDICAL,2012-02-10,2021-08-05,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,7285,webb:issue:7285,01251,SPT ENERGY,2011-12-23,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7288,webb:issue:7288,01252,CHINA TIANRUI,2011-12-23,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7292,webb:issue:7292,08246;08381,ZHONGHUA GAS,2011-12-30,2018-09-19,AMBIGUOUS,webbsite_full.sqlite/shortnames,7
webb_ccass,7296,webb:issue:7296,01263,PC PARTNER,2012-01-12,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7303,webb:issue:7303,01303,HUILI RES,2012-01-12,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7304,webb:issue:7304,08090;08379,CHI ASSURANCE,2012-01-06,2021-03-12,AMBIGUOUS,webbsite_full.sqlite/shortnames,4
webb_ccass,7305,webb:issue:7305,01315;02923;02967,GREEN ECONOMY,2012-01-18,2023-05-18,AMBIGUOUS,webbsite_full.sqlite/shortnames,10
webb_ccass,7307,webb:issue:7307,08031;08375,ETS GROUP,2012-01-09,2014-02-28,AMBIGUOUS,webbsite_full.sqlite/shortnames,4
webb_ccass,7308,webb:issue:7308,01803;02909,BJ SPORTS & ENT,2012-01-16,2016-06-30,AMBIGUOUS,webbsite_full.sqlite/shortnames,7
webb_ccass,7310,webb:issue:7310,06830,HUAZHONG IN-V,2012-01-12,2015-01-28,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,7311,webb:issue:7311,01281;02923,XINDA INV HLDGS,2012-01-12,2022-08-16,AMBIGUOUS,webbsite_full.sqlite/shortnames,7
webb_ccass,7312,webb:issue:7312,01312;02922,KONTA CHINA,2012-01-18,2022-09-23,AMBIGUOUS,webbsite_full.sqlite/shortnames,7
webb_ccass,7313,webb:issue:7313,08242,GSN CORP,2012-01-19,2022-05-04,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,7334,webb:issue:7334,03054,MR ASIA CON ETF,2012-01-27,2017-12-29,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,7335,webb:issue:7335,03056,MR GL CON ETF,2012-01-27,2019-01-07,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,7345,webb:issue:7345,03026,X DBAUDCASH,2012-01-12,2017-09-19,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7346,webb:issue:7346,03045,X DBMSCIINDIA,2012-01-12,2017-09-19,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,7348,webb:issue:7348,03055,TRMSCICHINA,2012-01-12,2021-12-08,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,7349,webb:issue:7349,03082,TRMSCIMALAY,2012-01-12,2021-12-08,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,7350,webb:issue:7350,03092,TRMSCITHAI,2012-01-12,2021-12-08,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,7351,webb:issue:7351,03099,X TRMSCIINDO,2012-01-12,2021-12-08,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,7460,webb:issue:7460,02119,TSIT WING INTL,2018-05-11,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,8475,webb:issue:8475,83168,HS RMB GOLD ETF,2012-02-14,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,8773,webb:issue:8773,03070,PING AN HKDIV,2012-02-15,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,8782,webb:issue:8782,01210,CHRISTINE,2012-02-23,2024-12-27,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,8787,webb:issue:8787,01266,XIWANG STEEL,2012-02-23,2025-03-31,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,8859,webb:issue:8859,02012;02981,SUNSHINE OIL,2012-03-01,2020-04-01,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,9004,webb:issue:9004,01699;02913,PUTIAN FOOD,2012-07-13,2025-09-11,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,9089,webb:issue:9089,01300,TRIGIANT,2012-03-19,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9110,webb:issue:9110,00649,POLY CAP W1403,2012-03-13,2014-03-10,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,9154,webb:issue:9154,01277,KINETIC DEV,2012-03-23,2021-12-03,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,9194,webb:issue:9194,01260,WONDERFUL SKY,2012-03-30,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9200,webb:issue:9200,01322;02902,CW GROUP HOLD,2012-04-13,2020-10-12,AMBIGUOUS,webbsite_full.sqlite/shortnames,4
webb_ccass,9208,webb:issue:9208,01329,CAPITAL GRAND,2012-04-02,2025-01-28,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,9240,webb:issue:9240,01613;02954;02986;02999,SYNERTONE,2012-04-18,2023-02-03,AMBIGUOUS,webbsite_full.sqlite/shortnames,13
webb_ccass,9244,webb:issue:9244,01366,JIANGNAN GP,2012-04-20,2023-05-23,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9245,webb:issue:9245,00863;02912;08219,OSL GROUP,2012-04-27,2024-02-05,AMBIGUOUS,webbsite_full.sqlite/shortnames,7
webb_ccass,9247,webb:issue:9247,02623;02918;02973,ADD NEW ENERGY,2012-04-27,2023-06-14,AMBIGUOUS,webbsite_full.sqlite/shortnames,10
webb_ccass,9249,webb:issue:9249,01067,CHEUKNANG W1304,2012-04-23,2013-04-22,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9253,webb:issue:9253,08030;08582,FENGYINHE,2012-05-07,2025-11-19,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,9272,webb:issue:9272,01307,EAGLERIDE W1404,2012-05-02,2014-04-30,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,9331,webb:issue:9331,01522;08240,BII TRANS TECH,2012-05-16,2017-08-24,DATE_BOUNDED,webbsite_full.sqlite/shortnames,3
webb_ccass,9405,webb:issue:9405,03060,VALUE TW ETF,2012-05-28,2020-02-17,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9406,webb:issue:9406,03041,VALUE KOREA ETF,2012-05-28,2020-02-17,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9407,webb:issue:9407,03084,VALUE JAPAN ETF,2012-05-28,2020-02-17,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9420,webb:issue:9420,03669,YONGDA AUTO,2012-07-12,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9473,webb:issue:9473,00968,XINYI SOLAR,2013-12-12,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9474,webb:issue:9474,03613;08138,TONGRENTANGCM,2013-05-07,2018-05-29,DATE_BOUNDED,webbsite_full.sqlite/shortnames,2
webb_ccass,9484,webb:issue:9484,00695,DONGWU CEMENT,2012-06-13,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9500,webb:issue:9500,06168;08232;08383,U-TON FUTURE,2012-06-12,2023-05-02,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,9503,webb:issue:9503,03663,XIEZHONG INTL,2012-06-18,2021-07-08,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9521,webb:issue:9521,00807,SIICENVIRONMENT,2018-03-23,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9548,webb:issue:9548,00816,HUADIAN FUXIN,2012-06-28,2020-09-29,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9569,webb:issue:9569,01258,CHINFMINING,2012-06-29,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9601,webb:issue:9601,02068,CHALIECO,2012-07-06,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9605,webb:issue:9605,01237;02903;02956,CH ENV TECH&BIO,2012-07-06,2024-02-06,AMBIGUOUS,webbsite_full.sqlite/shortnames,10
webb_ccass,9615,webb:issue:9615,01659;08261;08382;08398,HAITIAN ENERGY,2012-07-06,2020-12-07,AMBIGUOUS,webbsite_full.sqlite/shortnames,11
webb_ccass,9620,webb:issue:9620,03668,YANCOAL AUS,2018-12-06,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9621,webb:issue:9621,02979;03939,WANGUO GOLD-NEW,2012-07-10,2025-12-09,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,9622,webb:issue:9622,01332;02917;02944,TOUYUN BIOTECH,2012-07-12,2021-05-26,AMBIGUOUS,webbsite_full.sqlite/shortnames,13
webb_ccass,9629,webb:issue:9629,01335;02991,SHEEN TAI,2012-07-13,2015-11-04,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,9630,webb:issue:9630,01190,BOLINA,2012-07-13,2021-03-10,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9633,webb:issue:9633,01616,A METAVERSE,2012-07-12,2022-03-16,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,9646,webb:issue:9646,83188,CAM CSI300-R,2012-07-17,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9647,webb:issue:9647,02911;03966;08146,CH BAOFENG INTL,2012-07-20,2020-09-08,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,9702,webb:issue:9702,06889,DYNAM JAPAN,2012-08-06,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9733,webb:issue:9733,01468;02977;08168,JAKOTA CAPITAL,2012-08-24,2025-11-07,AMBIGUOUS,webbsite_full.sqlite/shortnames,8
webb_ccass,9753,webb:issue:9753,82822,CSOP A50 ETF-R,2012-08-28,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9754,webb:issue:9754,83100,EFUND CSI300-R,2012-08-27,2023-05-05,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,9788,webb:issue:9788,02824,LIPPO HK&M PROP,2012-09-26,2022-02-14,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9859,webb:issue:9859,01240,CNQC INT'L,2012-10-18,2014-09-19,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,9860,webb:issue:9860,03816,KFM KINGDOM,2012-10-15,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9865,webb:issue:9865,83118,HGI MSCI CN A-R,2012-10-12,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9866,webb:issue:9866,03118,HGI MSCI CN A,2012-10-12,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9886,webb:issue:9886,01326;02920;08039,TRANSMIT ENT,2012-10-31,2018-04-13,AMBIGUOUS,webbsite_full.sqlite/shortnames,7
webb_ccass,9924,webb:issue:9924,02196,FOSUN PHARMA,2012-10-30,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9949,webb:issue:9949,03188,CAM CSI300,2012-10-26,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,9990,webb:issue:9990,80737,BAY AREA DEV-R,2012-10-29,2019-06-19,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,10009,webb:issue:10009,02822,CSOP A50 ETF,2012-11-08,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10012,webb:issue:10012,03100,EFUND CSI300,2012-11-09,2023-05-05,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,10109,webb:issue:10109,00884,CIFI HOLD GP,2012-11-23,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10111,webb:issue:10111,02223,CASABLANCA,2012-11-23,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10133,webb:issue:10133,01314,TSUI WAH HLDG,2012-11-26,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10144,webb:issue:10144,01030,SEAZEN,2012-11-29,2019-11-22,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,10160,webb:issue:10160,00564,ZCZL,2012-12-05,2025-11-14,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,10165,webb:issue:10165,01339,PICC GROUP,2012-12-07,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10173,webb:issue:10173,01908;02939;08291,C&D INTL GROUP,2012-12-14,2018-06-08,AMBIGUOUS,webbsite_full.sqlite/shortnames,6
webb_ccass,10241,webb:issue:10241,01829,CMEC,2012-12-21,2021-08-06,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10285,webb:issue:10285,00815,CHI SILVER GP,2012-12-28,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10286,webb:issue:10286,02236,WISON ENGRG,2012-12-28,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10308,webb:issue:10308,01350,HKRH W1801,2013-02-01,2018-01-31,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10368,webb:issue:10368,01232;02980,GW TIANDI,2013-01-16,2025-06-24,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,10369,webb:issue:10369,00540,SPEEDY GLOBAL,2013-01-15,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10410,webb:issue:10410,01348;02936,QUALI-SMART,2013-01-23,2016-02-22,AMBIGUOUS,webbsite_full.sqlite/shortnames,5
webb_ccass,10504,webb:issue:10504,03668,CHINALCO-CMC,2013-01-31,2017-03-16,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10525,webb:issue:10525,02078,PANASIALUM,2013-02-05,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10526,webb:issue:10526,02033,TIME WATCH,2013-02-05,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10534,webb:issue:10534,03329,BOCOM INTL,2017-05-19,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10540,webb:issue:10540,08072;08377;08383;08557;08582;08591,ROMA META GROUP,2013-02-25,2024-10-07,AMBIGUOUS,webbsite_full.sqlite/shortnames,22
webb_ccass,10581,webb:issue:10581,02178,PETRO-KING,2013-03-06,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10582,webb:issue:10582,01319,OIWAHPAWN,2013-03-12,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10583,webb:issue:10583,00864,WING LEE PPT,2013-03-19,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10587,webb:issue:10587,01148,POWER XINCHEN,2013-03-13,,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10708,webb:issue:10708,08260,YIN HE HLDGS,2013-04-10,2022-07-25,EXACT,webbsite_full.sqlite/shortnames,2
webb_ccass,10709,webb:issue:10709,03016,TRMSCIPHIL,2013-04-11,2021-12-08,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,10710,webb:issue:10710,03065,TRMSCISG,2013-04-11,2021-12-08,EXACT,webbsite_full.sqlite/shortnames,3
webb_ccass,10711,webb:issue:10711,03106,X DBMSCIPAKIST,2013-04-11,2017-09-19,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10712,webb:issue:10712,03105,X DBMSCIBANGLA,2013-04-11,2017-09-19,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10713,webb:issue:10713,03013,X DBMSCIASIAHDY,2013-04-11,2017-09-19,EXACT,webbsite_full.sqlite/shortnames,1
webb_ccass,10807,webb:issue:10807,02805,VANGUARDASXJP,2013-05-15,2021-10-15,EXACT,webbsite_full.sqlite/shortnames,2
