source_system,source_participant_id,source_ccass_id,canonical_participant_id,participant_name,valid_from,valid_to,identity_status,mapping_evidence
webb_ccass,340,B01732,ccass:B01732,WINTECH SECURITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,341,B01733,ccass:B01733,GRAND CATHAY SECURITIES (HONG KONG) LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,342,B01734,ccass:B01734,KCG SECURITIES ASIA LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,343,B01737,ccass:B01737,DAIWA CAPITAL MARKETS TRADING HONG KONG,2010-11-25,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,344,B01738,ccass:B01738,CES CAPITAL INTERNATIONAL (HONG KONG) CO,2011-11-22,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,345,B01739,ccass:B01739,CHUNG LEE SECURITIES CO LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,346,B01740,ccass:B01740,WIN SECURITIES LTD,2021-10-21,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,347,B01741,ccass:B01741,SINOMAX SECURITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,348,B01743,ccass:B01743,CEPA ALLIANCE SECURITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,349,B01745,ccass:B01745,GUOCHUANG SECURITIES FINANCIAL HOLDING,2024-08-19,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,350,B01746,ccass:B01746,ITG HONG KONG LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,351,B01747,ccass:B01747,MERDEKA SECURITIES LTD,2020-01-21,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,352,B01748,ccass:B01748,COL SECURITIES (HK) LTD,2011-06-16,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,353,B01749,ccass:B01749,TANG KEE SECURITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,354,B01750,ccass:B01750,POLARIS CAPITAL (ASIA) LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,355,B01751,ccass:B01751,IMAGI BROKERAGE LTD,2020-05-15,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,356,B01752,ccass:B01752,HOI SANG SECURITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,357,B01753,ccass:B01753,FORTUNE (HK) SECURITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,358,B01754,ccass:B01754,ASIA PACIFIC SECURITIES LTD,2025-03-26,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,359,B01755,ccass:B01755,T G SECURITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,360,B01756,ccass:B01756,CHINA SKY SECURITIES LTD,2016-06-02,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,361,B01757,ccass:B01757,WING TAK SECURITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,362,B01758,ccass:B01758,CHINA RESERVE SECURITIES LTD,2019-05-27,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,363,B01759,ccass:B01759,WINLAND WEALTH MANAGEMENT LTD,2015-02-02,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,364,B01761,ccass:B01761,KO'S BROTHER SECURITIES CO LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,365,B01762,ccass:B01762,DBS VICKERS (HONG KONG) LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,366,B01765,ccass:B01765,PROMISING SECURITIES CO LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,367,B01766,ccass:B01766,MUSHK LTD,2011-01-04,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,368,B01767,ccass:B01767,NEW GALA SECURITIES CO LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,369,B01768,ccass:B01768,WINTONE SECURITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,370,B01769,ccass:B01769,ONE CHINA SECURITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,371,B01770,ccass:B01770,TOKAI TOKYO SECURITIES (ASIA) LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,372,B01771,ccass:B01771,CVP SECURITIES LTD (IN LIQUIDATION),2024-08-30,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,373,B01772,ccass:B01772,TENSANT SECURITIES LTD,2016-12-01,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,374,B01773,ccass:B01773,TOYO SECURITIES ASIA LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,375,B01774,ccass:B01774,CANTOR FITZGERALD (HONG KONG) CAPITAL,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,376,B01775,ccass:B01775,CREDIT AGRICOLE SECURITIES (ASIA) LTD,2021-07-29,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,377,B01776,ccass:B01776,AIF SECURITIES LTD,2016-10-14,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,378,B01777,ccass:B01777,DAIWA CAPITAL MARKETS HONG KONG LTD,2010-01-05,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,379,B01778,ccass:B01778,UNITED WORLD ONLINE LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,380,B01779,ccass:B01779,LEE'S SECURITIES CO LTD (IN LIQUIDATION),2024-05-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,381,B01780,ccass:B01780,TUNG SHUN SECURITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,382,B01781,ccass:B01781,BARCLAYS CAPITAL ASIA LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,383,B01782,ccass:B01782,SEAGA INTERNATIONAL LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,384,B01783,ccass:B01783,FREDDY CO LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,385,B01784,ccass:B01784,FU YIP SECURITIES AND INVESTMENT CO LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,386,B01785,ccass:B01785,PARTNERS CAPITAL SECURITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,387,B01786,ccass:B01786,KO KUN STOCK CO LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,388,B01787,ccass:B01787,SOO PUI CHEN SECURITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,389,B01788,ccass:B01788,SUNRISE SECURITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,390,B01789,ccass:B01789,HO FUNG SHARES INVESTMENT LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,391,B01790,ccass:B01790,YIELDFUL SECURITIES LTD,2021-01-14,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,392,B01791,ccass:B01791,MAINLAND SECURITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,393,B01792,ccass:B01792,HONG KONG WAN KIU INVESTMENT CO LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,394,B01793,ccass:B01793,ASIA PACIFIC CAPITAL SECURITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,395,B01794,ccass:B01794,INTERCONTINENT SECURITIES CO LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,396,B01795,ccass:B01795,RAFFAELLO SECURITIES (HK) LTD,2011-10-18,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,397,B01796,ccass:B01796,SOO PEI SHAO & CO LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,398,B01797,ccass:B01797,SZEHOPE SECURITIES CO LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,399,B01798,ccass:B01798,WINNING SECURITIES CO LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,400,B01799,ccass:B01799,THE BRIGHT SECURITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,401,B01800,ccass:B01800,SUN CAPITAL SECURITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,402,B01801,ccass:B01801,KIN FUNG STOCK CO LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,403,B01802,ccass:B01802,REDFORD SECURITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,404,B01803,ccass:B01803,RICH BAY SECURITIES LTD,2020-05-27,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,405,B01805,ccass:B01805,SALISBURY SECURITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,406,B01806,ccass:B01806,CHINA GATHER WEALTH FINANCIAL CO LTD,2017-06-22,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,407,B01807,ccass:B01807,NEWEDGE BROKER LTD,2009-04-20,2007-09-12,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,408,B01808,ccass:B01808,SHINKO SECURITIES (H.K.) LTD,2009-04-20,2007-10-05,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,409,B01809,ccass:B01809,CHINA SYSTEM SECURITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,410,B01811,ccass:B01811,3V CAPITAL LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,411,B01813,ccass:B01813,CCB INTERNATIONAL SECURITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,412,B01814,ccass:B01814,WELL LINK SECURITIES LTD,2016-03-08,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,413,B01815,ccass:B01815,T & F EQUITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,414,B01816,ccass:B01816,CHEONG LEE SECURITIES LTD,2009-04-20,2007-09-07,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,415,B01817,ccass:B01817,EXECUTION NOBLE (HONG KONG) LTD,2010-02-26,2007-09-12,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,416,B01818,ccass:B01818,I-ACCESS INVESTORS LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,417,B01819,ccass:B01819,M SECURITIES LTD,2015-08-05,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,418,B01820,ccass:B01820,CMB INTERNATIONAL CAPITAL CORPORATION,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,419,B01821,ccass:B01821,GETTA SECURITIES LTD,2024-11-22,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,420,B01823,ccass:B01823,ANGLO CHINESE SECURITIES LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,421,B01824,ccass:B01824,INSTINET PACIFIC LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,422,B01825,ccass:B01825,GUOYUAN SECURITIES BROKERAGE (HONG KONG),2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,423,B01826,ccass:B01826,GF SECURITIES (HONG KONG) BROKERAGE LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,424,B01827,ccass:B01827,IBTS ASIA (HK) LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,425,B01828,ccass:B01828,IMC ASIA PACIFIC LTD,2009-04-20,2007-07-19,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,426,B01829,ccass:B01829,HUATAI FINANCIAL HOLDINGS (HONG KONG),2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,427,B01830,ccass:B01830,MIRAE ASSET SECURITIES (HK) LTD,2017-03-20,2007-07-03,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,428,B01831,ccass:B01831,NERICO BROTHERS LTD,2019-07-31,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,429,B01832,ccass:B01832,MIZUHO SECURITIES ASIA LTD,2009-04-20,2007-09-06,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,430,B01833,ccass:B01833,CTBC ASIA LTD,2013-08-20,2007-10-15,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,431,B01835,ccass:B01835,STANDARD SECURITIES ASIA LTD,2009-04-20,2007-09-06,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,432,B01837,ccass:B01837,ETRADE SECURITIES (HONG KONG) LTD,2009-04-20,2007-08-22,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,434,B01839,ccass:B01839,RABO BROKERAGE HK LTD,2009-04-20,2007-10-08,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,435,B01840,ccass:B01840,LIQUIDNET ASIA LTD,2009-04-20,2008-01-04,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,436,B01841,ccass:B01841,LA (GLOBAL) SINOMIX SECURITIES LTD,2009-04-20,2007-10-10,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,437,B01842,ccass:B01842,BOCOM INTERNATIONAL SECURITIES LTD,2009-04-20,2008-03-03,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,438,B01843,ccass:B01843,TELECOM KING SECURITIES LTD,2022-08-10,2007-11-30,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,439,B01844,ccass:B01844,NATIXIS ASIA LTD,2009-04-20,2008-08-25,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,440,B01845,ccass:B01845,MF GLOBAL HONG KONG LTD,2009-05-08,,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,441,B01846,ccass:B01846,TISCO GLOBAL SECURITIES LTD,2009-04-20,2007-12-07,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,442,B01848,ccass:B01848,CATHAY SECURITIES (HONG KONG) LTD,2015-09-24,2008-01-17,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,443,B01849,ccass:B01849,CIS SECURITIES ASSET MANAGEMENT LTD,2018-02-14,2008-03-07,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,444,B01850,ccass:B01850,HAI TONG SECURITIES (HK) BROKERAGE LTD,2009-04-20,2008-01-15,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,445,B01851,ccass:B01851,RICHE BRIGHT SECURITIES LTD,2015-08-05,2008-01-24,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,446,B01852,ccass:B01852,ARTA GLOBAL MARKETS LTD,2022-03-04,2008-02-19,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,447,B01853,ccass:B01853,CMBC SECURITIES CO LTD,2017-09-06,2008-03-05,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,448,B01854,ccass:B01854,MAINFIRST SECURITIES HONG KONG LTD,2009-04-20,2008-04-18,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,449,B01855,ccass:B01855,VISION FINANCE (SECURITIES) LTD,2009-04-20,2008-04-21,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,450,B01856,ccass:B01856,FINET SECURITIES LTD,2010-06-10,2008-06-25,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,451,C00002,ccass:C00002,BANK OF COMMUNICATIONS TRUSTEE LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,452,C00003,ccass:C00003,THE BANK OF EAST ASIA LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,453,C00004,ccass:C00004,"MUFG BANK, LTD.",2018-05-18,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,454,C00010,ccass:C00010,CITIBANK N.A.,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,455,C00011,ccass:C00011,PUBLIC BANK (HONG KONG) LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,456,C00012,ccass:C00012,DAH SING BANK LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,457,C00015,ccass:C00015,DBS BANK (HONG KONG) LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,458,C00016,ccass:C00016,DBS BANK LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,459,C00018,ccass:C00018,HANG SENG BANK LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,460,C00019,ccass:C00019,THE HONGKONG AND SHANGHAI BANKING,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,461,C00026,ccass:C00026,CHONG HING BANK LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,462,C00028,ccass:C00028,NANYANG COMMERCIAL BANK LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,463,C00033,ccass:C00033,BANK OF CHINA (HONG KONG) LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,464,C00036,ccass:C00036,CHINA CONSTRUCTION BANK (ASIA),2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,465,C00037,ccass:C00037,SHANGHAI COMMERCIAL BANK LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,466,C00039,ccass:C00039,STANDARD CHARTERED BANK (HONG KONG) LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,467,C00040,ccass:C00040,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,468,C00041,ccass:C00041,OCBC BANK (HONG KONG) LTD,2023-07-21,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,469,C00042,ccass:C00042,CMB WING LUNG BANK LTD,2018-10-30,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,470,C00047,ccass:C00047,BANGKOK BANK PUBLIC CO LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,471,C00048,ccass:C00048,CHIYU BANKING CORPORATION LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,472,C00053,ccass:C00053,AMERICAN EXPRESS BANK LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,473,C00057,ccass:C00057,UNITED OVERSEAS BANK LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,474,C00058,ccass:C00058,CHINA CITIC BANK INTERNATIONAL LTD,2012-11-19,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,475,C00060,ccass:C00060,THE ROYAL BANK OF SCOTLAND N.V.,2010-03-31,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,476,C00062,ccass:C00062,CREDIT AGRICOLE CORPORATE AND INVESTMENT,2010-04-15,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,477,C00064,ccass:C00064,BNP PARIBAS,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,478,C00065,ccass:C00065,HSBC PRIVATE BANK (SUISSE) SA,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,479,C00067,ccass:C00067,THE BANK OF NOVA SCOTIA,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,480,C00070,ccass:C00070,OVERSEA-CHINESE BANKING CORPORATION LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,481,C00071,ccass:C00071,ING BANK N.V.,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,482,C00074,ccass:C00074,DEUTSCHE BANK AG,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,483,C00083,ccass:C00083,BANK CONSORTIUM TRUST CO LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,484,C00086,ccass:C00086,BNP PARIBAS WEALTH MANAGEMENT,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,485,C00087,ccass:C00087,HUNG KAI FINANCE CO LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,486,C00088,ccass:C00088,CHINA MERCHANTS BANK CO LTD,2009-04-20,2007-12-21,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,488,C00090,ccass:C00090,KBC BANK N.V.,2009-04-20,2008-07-25,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,490,P00013,ccass:P00013,CHOW TAI FOOK JEWELLERY CO LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,493,P00018,ccass:P00018,SOLID CAPITAL HOLDINGS LTD,2009-04-20,2007-06-26,CANONICAL_MAPPED,webbsite_full.sqlite/participants
webb_ccass,495,,webb:part:495,HONG KONG SECURITIES CLEARING CO. LTD.,2007-06-23,2007-06-26,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,496,,webb:part:496,SEEN SIU LAM,2008-04-28,2008-04-28,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,497,,webb:part:497,CHAN CHO CHAK JOHN,2008-04-28,2008-04-28,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,498,,webb:part:498,MEIJI DAIRY PRODUCTS HONG KONG LTD,2008-04-28,2008-04-28,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,499,,webb:part:499,SAMMA INDUSTRIES LIMITED,2008-04-28,2008-04-28,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,500,,webb:part:500,LAM CHIK KUEN,2008-04-28,2008-04-28,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,501,,webb:part:501,LEUNG YIU KAI JAMES,2008-04-30,2008-04-30,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,502,,webb:part:502,CHOW LAI HAR,2008-04-30,2008-04-30,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,503,,webb:part:503,SO SAU SHAN SIMON,2008-05-05,2008-05-05,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,504,,webb:part:504,CHEUNG KAM FUN,2008-05-05,2008-05-05,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,505,,webb:part:505,COKAGE LIMITED,2008-05-05,2008-05-05,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,506,,webb:part:506,PUROTAT LIMITED,2008-05-05,2008-05-05,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,507,,webb:part:507,BELIEVECITY LIMITED,2008-05-05,2008-05-05,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,508,,webb:part:508,HANG KONG COMPANY LIMITED,2008-05-05,2008-05-05,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,509,,webb:part:509,HANG LUNG INVESTMENTS LIMITED,2008-05-05,2008-05-05,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,510,,webb:part:510,HANG LUNG ENTERPRISES LIMITED,2008-05-05,2008-05-05,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,511,,webb:part:511,CHENG CHI HUNG,2008-05-05,2008-05-05,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,512,,webb:part:512,CHEUNG YEE LAINE,2008-05-05,2008-05-05,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,513,,webb:part:513,LUCKYSON INVESTMENTS LIMITED,2008-05-05,2008-05-05,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,514,,webb:part:514,WONG KAM FAI WARREN,2008-05-06,2008-05-06,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,515,,webb:part:515,COMMENCE INVESTMENT LIMITED,2008-05-06,2008-05-06,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
webb_ccass,516,,webb:part:516,ALLAN INVESTMENT COMPANY LIMITED,2008-05-06,2008-05-06,SOURCE_ID_ONLY,webbsite_full.sqlite/participants
